,data,energia_usada,v1,v2,v3,v4,v5,v6,v7,v8,v9,dia,semana,mes
828,2018-09-01 15:15:00,66.74,23.29,0.0,0.03,94.42,100.0,54900,dia_da_semana,terca_feira,carga_media,1,35,9
829,2018-09-01 15:30:00,71.14,23.62,0.0,0.03,94.91,100.0,55800,dia_da_semana,terca_feira,carga_media,1,35,9
830,2018-09-01 15:45:00,112.03,37.55,0.0,0.05,94.82,100.0,56700,dia_da_semana,terca_feira,carga_media,1,35,9
832,2018-09-01 16:15:00,110.05,34.24,0.0,0.05,95.49,100.0,58500,dia_da_semana,terca_feira,carga_media,1,35,9
834,2018-09-01 16:45:00,105.84,34.52,0.0,0.05,95.07,100.0,60300,dia_da_semana,terca_feira,carga_media,1,35,9
835,2018-09-01 17:00:00,117.61,38.7,0.0,0.05,94.99,100.0,61200,dia_da_semana,terca_feira,carga_media,1,35,9
836,2018-09-01 17:15:00,117.07,43.27,0.0,0.05,93.8,100.0,62100,dia_da_semana,terca_feira,carga_maxima,1,35,9
837,2018-09-01 17:30:00,117.58,41.0,0.0,0.05,94.42,100.0,63000,dia_da_semana,terca_feira,carga_maxima,1,35,9
838,2018-09-01 17:45:00,35.86,1.15,8.53,0.02,99.95,97.29,63900,dia_da_semana,terca_feira,carga_maxima,1,35,9
839,2018-09-01 18:00:00,33.52,0.0,9.94,0.02,100.0,95.87,64800,dia_da_semana,terca_feira,carga_maxima,1,35,9
840,2018-09-01 18:15:00,77.8,35.17,0.79,0.04,91.12,99.99,65700,dia_da_semana,terca_feira,carga_maxima,1,35,9
841,2018-09-01 18:30:00,111.53,57.92,0.0,0.05,88.75,100.0,66600,dia_da_semana,terca_feira,carga_maxima,1,35,9
842,2018-09-01 18:45:00,121.36,49.25,0.0,0.06,92.66,100.0,67500,dia_da_semana,terca_feira,carga_maxima,1,35,9
843,2018-09-01 19:00:00,114.8,40.25,0.0,0.05,94.37,100.0,68400,dia_da_semana,terca_feira,carga_maxima,1,35,9
844,2018-09-01 19:15:00,103.68,33.34,0.0,0.05,95.2,100.0,69300,dia_da_semana,terca_feira,carga_maxima,1,35,9
846,2018-09-01 19:45:00,108.54,40.82,0.0,0.05,93.6,100.0,71100,dia_da_semana,terca_feira,carga_maxima,1,35,9
847,2018-09-01 20:00:00,113.0,36.83,0.0,0.05,95.08,100.0,72000,dia_da_semana,terca_feira,carga_maxima,1,35,9
848,2018-09-01 20:15:00,105.84,37.15,0.0,0.05,94.36,100.0,72900,dia_da_semana,terca_feira,carga_media,1,35,9
849,2018-09-01 20:30:00,118.87,39.49,0.0,0.05,94.9,100.0,73800,dia_da_semana,terca_feira,carga_media,1,35,9
850,2018-09-01 20:45:00,99.72,25.88,0.0,0.05,96.79,100.0,74700,dia_da_semana,terca_feira,carga_media,1,35,9
851,2018-09-01 21:00:00,83.12,14.18,1.73,0.04,98.58,99.98,75600,dia_da_semana,terca_feira,carga_media,1,35,9
896,2018-10-01 08:15:00,94.61,58.9,0.0,0.04,84.89,100.0,29700,dia_da_semana,quarta_feira,carga_leve,1,40,10
897,2018-10-01 08:30:00,107.64,63.65,0.0,0.05,86.08,100.0,30600,dia_da_semana,quarta_feira,carga_leve,1,40,10
898,2018-10-01 08:45:00,101.63,63.22,0.0,0.05,84.91,100.0,31500,dia_da_semana,quarta_feira,carga_leve,1,40,10
900,2018-10-01 09:15:00,109.91,35.42,0.0,0.05,95.18,100.0,33300,dia_da_semana,quarta_feira,carga_media,1,40,10
902,2018-10-01 09:45:00,98.39,32.58,0.0,0.05,94.93,100.0,35100,dia_da_semana,quarta_feira,carga_media,1,40,10
903,2018-10-01 10:00:00,121.43,43.49,0.0,0.06,94.14,100.0,36000,dia_da_semana,quarta_feira,carga_media,1,40,10
904,2018-10-01 10:15:00,117.14,38.77,0.0,0.05,94.94,100.0,36900,dia_da_semana,quarta_feira,carga_maxima,1,40,10
905,2018-10-01 10:30:00,105.8,32.65,0.0,0.05,95.55,100.0,37800,dia_da_semana,quarta_feira,carga_maxima,1,40,10
907,2018-10-01 11:00:00,110.34,36.11,0.0,0.05,95.04,100.0,39600,dia_da_semana,quarta_feira,carga_maxima,1,40,10
909,2018-10-01 11:30:00,101.59,51.98,0.0,0.05,89.02,100.0,41400,dia_da_semana,quarta_feira,carga_maxima,1,40,10
911,2018-10-01 12:00:00,122.76,61.49,0.0,0.06,89.41,100.0,43200,dia_da_semana,quarta_feira,carga_maxima,1,40,10
916,2018-10-01 13:15:00,84.82,31.25,3.02,0.04,93.83,99.94,47700,dia_da_semana,quarta_feira,carga_media,1,40,10
918,2018-10-01 13:45:00,98.32,31.36,0.0,0.05,95.27,100.0,49500,dia_da_semana,quarta_feira,carga_media,1,40,10
919,2018-10-01 14:00:00,120.49,40.39,0.0,0.06,94.81,100.0,50400,dia_da_semana,quarta_feira,carga_media,1,40,10
920,2018-10-01 14:15:00,115.7,40.5,0.0,0.05,94.38,100.0,51300,dia_da_semana,quarta_feira,carga_media,1,40,10
921,2018-10-01 14:30:00,121.1,42.52,0.0,0.06,94.35,100.0,52200,dia_da_semana,quarta_feira,carga_media,1,40,10
922,2018-10-01 14:45:00,112.25,34.09,0.0,0.05,95.68,100.0,53100,dia_da_semana,quarta_feira,carga_media,1,40,10
923,2018-10-01 15:00:00,96.52,32.4,0.0,0.04,94.8,100.0,54000,dia_da_semana,quarta_feira,carga_media,1,40,10
924,2018-10-01 15:15:00,110.77,40.79,0.0,0.05,93.84,100.0,54900,dia_da_semana,quarta_feira,carga_media,1,40,10
925,2018-10-01 15:30:00,107.03,40.32,0.0,0.05,93.58,100.0,55800,dia_da_semana,quarta_feira,carga_media,1,40,10
926,2018-10-01 15:45:00,100.48,29.41,0.0,0.05,95.97,100.0,56700,dia_da_semana,quarta_feira,carga_media,1,40,10
927,2018-10-01 16:00:00,123.19,44.14,0.0,0.06,94.14,100.0,57600,dia_da_semana,quarta_feira,carga_media,1,40,10
928,2018-10-01 16:15:00,105.12,31.86,0.0,0.05,95.7,100.0,58500,dia_da_semana,quarta_feira,carga_media,1,40,10
929,2018-10-01 16:30:00,112.46,34.74,0.0,0.05,95.55,100.0,59400,dia_da_semana,quarta_feira,carga_media,1,40,10
930,2018-10-01 16:45:00,122.58,46.69,0.0,0.06,93.45,100.0,60300,dia_da_semana,quarta_feira,carga_media,1,40,10
932,2018-10-01 17:15:00,95.58,32.83,0.0,0.04,94.58,100.0,62100,dia_da_semana,quarta_feira,carga_maxima,1,40,10
933,2018-10-01 17:30:00,121.72,42.12,0.0,0.06,94.5,100.0,63000,dia_da_semana,quarta_feira,carga_maxima,1,40,10
935,2018-10-01 18:00:00,101.09,32.15,0.0,0.05,95.3,100.0,64800,dia_da_semana,quarta_feira,carga_maxima,1,40,10
936,2018-10-01 18:15:00,35.24,10.98,0.14,0.02,95.47,100.0,65700,dia_da_semana,quarta_feira,carga_maxima,1,40,10
992,2018-11-01 08:15:00,71.82,46.37,0.0,0.03,84.01,100.0,29700,dia_da_semana,quinta_feira,carga_leve,1,44,11
994,2018-11-01 08:45:00,116.28,71.78,0.0,0.05,85.09,100.0,31500,dia_da_semana,quinta_feira,carga_leve,1,44,11
996,2018-11-01 09:15:00,121.9,47.52,0.0,0.06,93.17,100.0,33300,dia_da_semana,quinta_feira,carga_media,1,44,11
997,2018-11-01 09:30:00,123.08,48.53,0.0,0.06,93.03,100.0,34200,dia_da_semana,quinta_feira,carga_media,1,44,11
998,2018-11-01 09:45:00,102.6,44.5,0.0,0.05,91.74,100.0,35100,dia_da_semana,quinta_feira,carga_media,1,44,11
999,2018-11-01 10:00:00,85.1,33.98,0.0,0.04,92.87,100.0,36000,dia_da_semana,quinta_feira,carga_media,1,44,11
1000,2018-11-01 10:15:00,73.51,28.51,0.0,0.03,93.23,100.0,36900,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1001,2018-11-01 10:30:00,107.75,43.92,0.0,0.05,92.6,100.0,37800,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1002,2018-11-01 10:45:00,115.74,45.32,0.0,0.05,93.12,100.0,38700,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1003,2018-11-01 11:00:00,92.09,36.61,0.0,0.04,92.93,100.0,39600,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1004,2018-11-01 11:15:00,68.62,42.26,0.0,0.03,85.15,100.0,40500,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1005,2018-11-01 11:30:00,71.6,44.28,0.0,0.03,85.05,100.0,41400,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1006,2018-11-01 11:45:00,69.48,43.24,0.0,0.03,84.9,100.0,42300,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1007,2018-11-01 12:00:00,74.27,48.56,0.0,0.03,83.7,100.0,43200,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1008,2018-11-01 12:15:00,19.94,5.58,17.96,0.01,96.3,74.3,44100,dia_da_semana,quinta_feira,carga_media,1,44,11
1011,2018-11-01 13:00:00,26.89,3.71,16.78,0.01,99.06,84.84,46800,dia_da_semana,quinta_feira,carga_media,1,44,11
1012,2018-11-01 13:15:00,95.4,40.54,0.0,0.04,92.03,100.0,47700,dia_da_semana,quinta_feira,carga_media,1,44,11
1013,2018-11-01 13:30:00,119.12,49.86,0.0,0.05,92.25,100.0,48600,dia_da_semana,quinta_feira,carga_media,1,44,11
1014,2018-11-01 13:45:00,120.28,50.76,0.0,0.06,92.13,100.0,49500,dia_da_semana,quinta_feira,carga_media,1,44,11
1015,2018-11-01 14:00:00,106.7,37.51,0.0,0.05,94.34,100.0,50400,dia_da_semana,quinta_feira,carga_media,1,44,11
1016,2018-11-01 14:15:00,105.66,34.52,0.0,0.05,95.06,100.0,51300,dia_da_semana,quinta_feira,carga_media,1,44,11
1017,2018-11-01 14:30:00,86.54,31.1,0.0,0.04,94.11,100.0,52200,dia_da_semana,quinta_feira,carga_media,1,44,11
1023,2018-11-01 16:00:00,106.92,43.09,0.0,0.05,92.75,100.0,57600,dia_da_semana,quinta_feira,carga_media,1,44,11
1024,2018-11-01 16:15:00,96.26,46.91,0.0,0.04,89.89,100.0,58500,dia_da_semana,quinta_feira,carga_media,1,44,11
1025,2018-11-01 16:30:00,84.56,42.91,0.0,0.04,89.18,100.0,59400,dia_da_semana,quinta_feira,carga_media,1,44,11
1026,2018-11-01 16:45:00,96.95,39.06,0.0,0.04,92.76,100.0,60300,dia_da_semana,quinta_feira,carga_media,1,44,11
1029,2018-11-01 17:30:00,109.91,36.5,0.0,0.05,94.9,100.0,63000,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1030,2018-11-01 17:45:00,50.29,4.28,3.06,0.02,99.64,99.82,63900,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1031,2018-11-01 18:00:00,34.88,0.04,9.11,0.02,100.0,96.75,64800,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1032,2018-11-01 18:15:00,96.37,45.86,0.86,0.04,90.3,100.0,65700,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1034,2018-11-01 18:45:00,116.06,47.88,0.0,0.05,92.44,100.0,67500,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1035,2018-11-01 19:00:00,107.28,36.94,0.0,0.05,94.55,100.0,68400,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1036,2018-11-01 19:15:00,107.75,34.45,0.0,0.05,95.25,100.0,69300,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1037,2018-11-01 19:30:00,113.51,41.4,0.0,0.05,93.95,100.0,70200,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1039,2018-11-01 20:00:00,117.36,43.74,0.0,0.05,93.7,100.0,72000,dia_da_semana,quinta_feira,carga_maxima,1,44,11
1040,2018-11-01 20:15:00,122.51,45.79,0.0,0.06,93.67,100.0,72900,dia_da_semana,quinta_feira,carga_media,1,44,11
1042,2018-11-01 20:45:00,102.96,28.94,0.0,0.05,96.27,100.0,74700,dia_da_semana,quinta_feira,carga_media,1,44,11
1043,2018-11-01 21:00:00,71.71,14.65,2.56,0.03,97.98,99.94,75600,dia_da_semana,quinta_feira,carga_media,1,44,11
1088,2018-12-01 08:15:00,36.76,25.81,0.0,0.02,81.84,100.0,29700,dia_da_semana,sexta_feira,carga_leve,1,48,12
1089,2018-12-01 08:30:00,114.66,72.18,0.0,0.05,84.63,100.0,30600,dia_da_semana,sexta_feira,carga_leve,1,48,12
1090,2018-12-01 08:45:00,114.19,68.08,0.0,0.05,85.89,100.0,31500,dia_da_semana,sexta_feira,carga_leve,1,48,12
1091,2018-12-01 09:00:00,119.2,51.3,0.0,0.05,91.85,100.0,32400,dia_da_semana,sexta_feira,carga_leve,1,48,12
1094,2018-12-01 09:45:00,98.78,33.26,0.0,0.05,94.77,100.0,35100,dia_da_semana,sexta_feira,carga_media,1,48,12
1095,2018-12-01 10:00:00,100.69,23.9,0.0,0.05,97.3,100.0,36000,dia_da_semana,sexta_feira,carga_media,1,48,12
1096,2018-12-01 10:15:00,101.48,23.36,0.0,0.05,97.45,100.0,36900,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1097,2018-12-01 10:30:00,102.1,24.48,0.0,0.05,97.24,100.0,37800,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1098,2018-12-01 10:45:00,117.18,34.09,0.0,0.05,96.02,100.0,38700,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1099,2018-12-01 11:00:00,108.32,30.85,0.0,0.05,96.18,100.0,39600,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1100,2018-12-01 11:15:00,122.33,55.51,0.0,0.06,91.06,100.0,40500,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1101,2018-12-01 11:30:00,83.7,35.24,0.0,0.04,92.16,100.0,41400,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1102,2018-12-01 11:45:00,105.84,59.98,0.0,0.05,87.0,100.0,42300,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1103,2018-12-01 12:00:00,114.12,61.88,0.0,0.05,87.91,100.0,43200,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1104,2018-12-01 12:15:00,25.88,8.71,18.61,0.01,94.78,81.19,44100,dia_da_semana,sexta_feira,carga_media,1,48,12
1108,2018-12-01 13:15:00,107.1,43.38,3.82,0.05,92.69,99.94,47700,dia_da_semana,sexta_feira,carga_media,1,48,12
1109,2018-12-01 13:30:00,100.3,40.46,0.0,0.05,92.74,100.0,48600,dia_da_semana,sexta_feira,carga_media,1,48,12
1110,2018-12-01 13:45:00,95.58,42.16,0.0,0.04,91.49,100.0,49500,dia_da_semana,sexta_feira,carga_media,1,48,12
1111,2018-12-01 14:00:00,104.8,42.91,0.0,0.05,92.54,100.0,50400,dia_da_semana,sexta_feira,carga_media,1,48,12
1114,2018-12-01 14:45:00,116.89,48.1,0.0,0.05,92.48,100.0,53100,dia_da_semana,sexta_feira,carga_media,1,48,12
1115,2018-12-01 15:00:00,104.44,42.95,0.0,0.05,92.48,100.0,54000,dia_da_semana,sexta_feira,carga_media,1,48,12
1118,2018-12-01 15:45:00,112.36,49.82,0.0,0.05,91.42,100.0,56700,dia_da_semana,sexta_feira,carga_media,1,48,12
1119,2018-12-01 16:00:00,88.67,46.19,0.0,0.04,88.69,100.0,57600,dia_da_semana,sexta_feira,carga_media,1,48,12
1120,2018-12-01 16:15:00,112.43,46.8,0.0,0.05,92.32,100.0,58500,dia_da_semana,sexta_feira,carga_media,1,48,12
1121,2018-12-01 16:30:00,83.52,35.21,0.0,0.04,92.15,100.0,59400,dia_da_semana,sexta_feira,carga_media,1,48,12
1122,2018-12-01 16:45:00,116.24,46.4,0.0,0.05,92.87,100.0,60300,dia_da_semana,sexta_feira,carga_media,1,48,12
1123,2018-12-01 17:00:00,79.34,27.97,0.0,0.04,94.31,100.0,61200,dia_da_semana,sexta_feira,carga_media,1,48,12
1124,2018-12-01 17:15:00,72.07,24.41,0.0,0.03,94.71,100.0,62100,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1126,2018-12-01 17:45:00,39.78,1.26,6.3,0.02,99.95,98.77,63900,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1127,2018-12-01 18:00:00,37.22,0.0,8.17,0.02,100.0,97.67,64800,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1128,2018-12-01 18:15:00,84.6,48.2,0.61,0.04,86.89,100.0,65700,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1129,2018-12-01 18:30:00,113.76,63.54,0.0,0.05,87.3,100.0,66600,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1130,2018-12-01 18:45:00,117.65,57.02,0.0,0.05,89.99,100.0,67500,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1131,2018-12-01 19:00:00,111.28,44.57,0.0,0.05,92.83,100.0,68400,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1132,2018-12-01 19:15:00,76.9,31.93,0.0,0.04,92.36,100.0,69300,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1133,2018-12-01 19:30:00,120.53,50.62,0.0,0.06,92.2,100.0,70200,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1134,2018-12-01 19:45:00,121.07,59.94,0.0,0.06,89.62,100.0,71100,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1135,2018-12-01 20:00:00,90.07,39.89,0.0,0.04,91.43,100.0,72000,dia_da_semana,sexta_feira,carga_maxima,1,48,12
1136,2018-12-01 20:15:00,105.3,40.1,0.0,0.05,93.45,100.0,72900,dia_da_semana,sexta_feira,carga_media,1,48,12
1137,2018-12-01 20:30:00,117.29,48.02,0.0,0.05,92.54,100.0,73800,dia_da_semana,sexta_feira,carga_media,1,48,12
1138,2018-12-01 20:45:00,90.97,24.66,0.04,0.04,96.52,100.0,74700,dia_da_semana,sexta_feira,carga_media,1,48,12
1139,2018-12-01 21:00:00,36.9,0.61,6.34,0.02,99.99,98.56,75600,dia_da_semana,sexta_feira,carga_media,1,48,12
1184,2018-01-13 08:15:00,48.78,32.36,0.0,0.02,83.33,100.0,29700,final_de_semana,sabado,carga_leve,13,2,1
1185,2018-01-13 08:30:00,94.21,58.46,0.0,0.04,84.97,100.0,30600,final_de_semana,sabado,carga_leve,13,2,1
1186,2018-01-13 08:45:00,106.34,68.62,0.0,0.05,84.02,100.0,31500,final_de_semana,sabado,carga_leve,13,2,1
1187,2018-01-13 09:00:00,63.22,21.46,0.0,0.03,94.69,100.0,32400,final_de_semana,sabado,carga_leve,13,2,1
1188,2018-01-13 09:15:00,100.58,29.88,0.0,0.05,95.86,100.0,33300,final_de_semana,sabado,carga_media,13,2,1
1189,2018-01-13 09:30:00,91.94,29.84,0.0,0.04,95.12,100.0,34200,final_de_semana,sabado,carga_media,13,2,1
1190,2018-01-13 09:45:00,57.31,11.27,0.0,0.03,98.12,100.0,35100,final_de_semana,sabado,carga_media,13,2,1
1191,2018-01-13 10:00:00,52.96,11.34,0.0,0.02,97.78,100.0,36000,final_de_semana,sabado,carga_media,13,2,1
1192,2018-01-13 10:15:00,53.42,14.18,0.0,0.02,96.65,100.0,36900,final_de_semana,sabado,carga_maxima,13,2,1
1193,2018-01-13 10:30:00,97.7,26.93,0.0,0.04,96.4,100.0,37800,final_de_semana,sabado,carga_maxima,13,2,1
1194,2018-01-13 10:45:00,101.7,26.17,0.0,0.05,96.85,100.0,38700,final_de_semana,sabado,carga_maxima,13,2,1
1195,2018-01-13 11:00:00,98.42,28.33,0.0,0.05,96.1,100.0,39600,final_de_semana,sabado,carga_maxima,13,2,1
1196,2018-01-13 11:15:00,106.81,51.26,0.0,0.05,90.16,100.0,40500,final_de_semana,sabado,carga_maxima,13,2,1
1197,2018-01-13 11:30:00,95.33,47.27,0.0,0.04,89.59,100.0,41400,final_de_semana,sabado,carga_maxima,13,2,1
1198,2018-01-13 11:45:00,102.35,46.51,0.0,0.05,91.04,100.0,42300,final_de_semana,sabado,carga_maxima,13,2,1
1199,2018-01-13 12:00:00,99.18,49.43,0.0,0.05,89.5,100.0,43200,final_de_semana,sabado,carga_maxima,13,2,1
1204,2018-01-13 13:15:00,49.39,10.4,6.8,0.02,97.85,99.07,47700,final_de_semana,sabado,carga_media,13,2,1
1205,2018-01-13 13:30:00,93.53,24.16,0.0,0.04,96.82,100.0,48600,final_de_semana,sabado,carga_media,13,2,1
1206,2018-01-13 13:45:00,93.56,25.45,0.0,0.04,96.49,100.0,49500,final_de_semana,sabado,carga_media,13,2,1
1207,2018-01-13 14:00:00,93.96,32.11,0.0,0.04,94.63,100.0,50400,final_de_semana,sabado,carga_media,13,2,1
1208,2018-01-13 14:15:00,91.73,32.04,0.0,0.04,94.41,100.0,51300,final_de_semana,sabado,carga_media,13,2,1
1209,2018-01-13 14:30:00,95.33,30.38,0.0,0.04,95.28,100.0,52200,final_de_semana,sabado,carga_media,13,2,1
1210,2018-01-13 14:45:00,85.5,29.05,0.0,0.04,94.68,100.0,53100,final_de_semana,sabado,carga_media,13,2,1
1211,2018-01-13 15:00:00,79.81,20.66,0.0,0.04,96.81,100.0,54000,final_de_semana,sabado,carga_media,13,2,1
1212,2018-01-13 15:15:00,109.12,36.36,0.0,0.05,94.87,100.0,54900,final_de_semana,sabado,carga_media,13,2,1
1213,2018-01-13 15:30:00,81.29,24.62,0.0,0.04,95.71,100.0,55800,final_de_semana,sabado,carga_media,13,2,1
1214,2018-01-13 15:45:00,112.39,41.87,0.0,0.05,93.71,100.0,56700,final_de_semana,sabado,carga_media,13,2,1
1215,2018-01-13 16:00:00,104.44,29.84,0.0,0.05,96.15,100.0,57600,final_de_semana,sabado,carga_media,13,2,1
1216,2018-01-13 16:15:00,79.2,31.9,0.0,0.04,92.76,100.0,58500,final_de_semana,sabado,carga_media,13,2,1
1217,2018-01-13 16:30:00,68.87,26.46,0.0,0.03,93.35,100.0,59400,final_de_semana,sabado,carga_media,13,2,1
1218,2018-01-13 16:45:00,62.57,21.49,0.0,0.03,94.58,100.0,60300,final_de_semana,sabado,carga_media,13,2,1
1219,2018-01-13 17:00:00,69.62,21.35,0.0,0.03,95.61,100.0,61200,final_de_semana,sabado,carga_media,13,2,1
1280,2018-01-14 08:15:00,19.8,16.63,0.0,0.01,76.57,100.0,29700,final_de_semana,domingo,carga_leve,14,2,1
1281,2018-01-14 08:30:00,20.2,16.42,0.0,0.01,77.6,100.0,30600,final_de_semana,domingo,carga_leve,14,2,1
1300,2018-01-14 13:15:00,21.1,1.15,13.54,0.01,99.85,84.16,47700,final_de_semana,domingo,carga_media,14,2,1
1301,2018-01-14 13:30:00,32.0,1.4,5.26,0.01,99.9,98.68,48600,final_de_semana,domingo,carga_media,14,2,1
1302,2018-01-14 13:45:00,30.96,1.12,4.32,0.01,99.93,99.04,49500,final_de_semana,domingo,carga_media,14,2,1
1303,2018-01-14 14:00:00,30.78,0.47,5.94,0.01,99.99,98.19,50400,final_de_semana,domingo,carga_media,14,2,1
1304,2018-01-14 14:15:00,29.05,0.18,8.75,0.01,100.0,95.75,51300,final_de_semana,domingo,carga_media,14,2,1
1305,2018-01-14 14:30:00,28.12,0.0,10.26,0.01,100.0,93.94,52200,final_de_semana,domingo,carga_media,14,2,1
1306,2018-01-14 14:45:00,29.45,0.11,9.32,0.01,100.0,95.34,53100,final_de_semana,domingo,carga_media,14,2,1
1307,2018-01-14 15:00:00,31.57,0.65,2.52,0.01,99.98,99.68,54000,final_de_semana,domingo,carga_media,14,2,1
1308,2018-01-14 15:15:00,31.61,0.68,2.45,0.01,99.98,99.7,54900,final_de_semana,domingo,carga_media,14,2,1
1309,2018-01-14 15:30:00,33.62,1.62,2.41,0.02,99.88,99.74,55800,final_de_semana,domingo,carga_media,14,2,1
1310,2018-01-14 15:45:00,38.2,3.96,0.86,0.02,99.47,99.97,56700,final_de_semana,domingo,carga_media,14,2,1
1311,2018-01-14 16:00:00,58.86,20.92,0.07,0.03,94.23,100.0,57600,final_de_semana,domingo,carga_media,14,2,1
1312,2018-01-14 16:15:00,40.86,7.52,1.3,0.02,98.35,99.95,58500,final_de_semana,domingo,carga_media,14,2,1
1313,2018-01-14 16:30:00,28.62,0.11,8.71,0.01,100.0,95.67,59400,final_de_semana,domingo,carga_media,14,2,1
1376,2018-01-15 08:15:00,36.97,29.16,0.04,0.02,78.52,100.0,29700,dia_da_semana,segunda_feira,carga_leve,15,3,1
1377,2018-01-15 08:30:00,84.92,69.7,0.0,0.04,77.3,100.0,30600,dia_da_semana,segunda_feira,carga_leve,15,3,1
1378,2018-01-15 08:45:00,82.08,78.26,0.0,0.04,72.37,100.0,31500,dia_da_semana,segunda_feira,carga_leve,15,3,1
1379,2018-01-15 09:00:00,86.98,50.04,0.0,0.04,86.68,100.0,32400,dia_da_semana,segunda_feira,carga_leve,15,3,1
1380,2018-01-15 09:15:00,89.53,47.12,0.0,0.04,88.49,100.0,33300,dia_da_semana,segunda_feira,carga_media,15,3,1
1381,2018-01-15 09:30:00,88.99,43.2,0.0,0.04,89.96,100.0,34200,dia_da_semana,segunda_feira,carga_media,15,3,1
1382,2018-01-15 09:45:00,87.91,47.05,0.0,0.04,88.17,100.0,35100,dia_da_semana,segunda_feira,carga_media,15,3,1
1383,2018-01-15 10:00:00,109.58,65.59,0.0,0.05,85.8,100.0,36000,dia_da_semana,segunda_feira,carga_media,15,3,1
1384,2018-01-15 10:15:00,80.1,39.2,0.0,0.04,89.82,100.0,36900,dia_da_semana,segunda_feira,carga_maxima,15,3,1
1385,2018-01-15 10:30:00,105.84,64.12,0.0,0.05,85.53,100.0,37800,dia_da_semana,segunda_feira,carga_maxima,15,3,1
1386,2018-01-15 10:45:00,91.87,48.85,0.0,0.04,88.29,100.0,38700,dia_da_semana,segunda_feira,carga_maxima,15,3,1
1387,2018-01-15 11:00:00,84.92,46.94,0.0,0.04,87.52,100.0,39600,dia_da_semana,segunda_feira,carga_maxima,15,3,1
1388,2018-01-15 11:15:00,99.25,69.55,0.0,0.05,81.89,100.0,40500,dia_da_semana,segunda_feira,carga_maxima,15,3,1
1389,2018-01-15 11:30:00,84.49,66.31,0.0,0.04,78.67,100.0,41400,dia_da_semana,segunda_feira,carga_maxima,15,3,1
1390,2018-01-15 11:45:00,104.87,68.47,0.0,0.05,83.73,100.0,42300,dia_da_semana,segunda_feira,carga_maxima,15,3,1
1391,2018-01-15 12:00:00,120.53,72.07,0.0,0.06,85.83,100.0,43200,dia_da_semana,segunda_feira,carga_maxima,15,3,1
1392,2018-01-15 12:15:00,40.32,16.6,18.47,0.02,92.47,90.92,44100,dia_da_semana,segunda_feira,carga_media,15,3,1
1396,2018-01-15 13:15:00,75.74,31.5,6.66,0.03,92.33,99.62,47700,dia_da_semana,segunda_feira,carga_media,15,3,1
1400,2018-01-15 14:15:00,74.92,31.64,0.0,0.03,92.12,100.0,51300,dia_da_semana,segunda_feira,carga_media,15,3,1
1401,2018-01-15 14:30:00,69.98,31.07,0.0,0.03,91.4,100.0,52200,dia_da_semana,segunda_feira,carga_media,15,3,1
1402,2018-01-15 14:45:00,70.09,26.6,0.0,0.03,93.49,100.0,53100,dia_da_semana,segunda_feira,carga_media,15,3,1
1403,2018-01-15 15:00:00,59.22,23.76,0.0,0.03,92.81,100.0,54000,dia_da_semana,segunda_feira,carga_media,15,3,1
1404,2018-01-15 15:15:00,52.92,17.89,0.0,0.02,94.73,100.0,54900,dia_da_semana,segunda_feira,carga_media,15,3,1
1405,2018-01-15 15:30:00,59.44,20.27,0.0,0.03,94.65,100.0,55800,dia_da_semana,segunda_feira,carga_media,15,3,1
1406,2018-01-15 15:45:00,59.76,20.02,0.0,0.03,94.82,100.0,56700,dia_da_semana,segunda_feira,carga_media,15,3,1
